
SetupTitle, I/V Sweep
PrimitiveTest, I/V Sweep
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, I/V Sweep
Dimension1, 301, 301, 301, 301, 301
Dimension2, 12, 12, 12, 12, 12
DataName, VC, IT, IC, VT, RPT100
DataValue, 0, 0.001, -2.8506E-07, 0.10894999999999999, 108.94999999999999
DataValue, 0.01, 0.001, 1.0082000000000001E-05, 0.10897, 108.96999999999999
DataValue, 0.02, 0.001, 2.4876000000000004E-05, 0.10896, 108.96
DataValue, 0.03, 0.001, 4.4904E-05, 0.10897, 108.96999999999999
DataValue, 0.04, 0.001, 7.208400000000001E-05, 0.10898000000000002, 108.98
DataValue, 0.05, 0.001, 0.000107554, 0.10897, 108.96999999999999
DataValue, 0.06, 0.001, 0.00015226, 0.10896, 108.96
DataValue, 0.07, 0.001, 0.00020398, 0.10897, 108.96999999999999
DataValue, 0.08, 0.001, 0.00026296, 0.10894, 108.94
DataValue, 0.09, 0.001, 0.00032480000000000003, 0.10897, 108.96999999999999
DataValue, 0.1, 0.001, 0.0003855, 0.10897, 108.96999999999999
DataValue, 0.11000000000000001, 0.001, 0.00044216, 0.10894999999999999, 108.94999999999999
DataValue, 0.12, 0.001, 0.0004929, 0.10897, 108.96999999999999
DataValue, 0.13, 0.001, 0.00053456, 0.10898000000000002, 108.98
DataValue, 0.13999999999999999, 0.001, 0.0005686, 0.10896, 108.96
DataValue, 0.15000000000000002, 0.001, 0.00059462, 0.10898000000000002, 108.98
DataValue, 0.16000000000000003, 0.001, 0.00061402000000000006, 0.10897, 108.96999999999999
DataValue, 0.17, 0.001, 0.00062884000000000008, 0.10897, 108.96999999999999
DataValue, 0.18000000000000002, 0.001, 0.00064, 0.10897, 108.96999999999999
DataValue, 0.19, 0.001, 0.0006478, 0.10897, 108.96999999999999
DataValue, 0.2, 0.001, 0.000653, 0.10894999999999999, 108.94999999999999
DataValue, 0.21000000000000002, 0.001, 0.00065734000000000007, 0.10898000000000002, 108.98
DataValue, 0.22000000000000003, 0.001, 0.00065976, 0.10897, 108.96999999999999
DataValue, 0.22999999999999998, 0.001, 0.00066262, 0.10897, 108.96999999999999
DataValue, 0.24, 0.001, 0.0006646200000000001, 0.10897, 108.96999999999999
DataValue, 0.25, 0.001, 0.0006652, 0.10896, 108.96
DataValue, 0.26, 0.001, 0.00066672000000000009, 0.10897, 108.96999999999999
DataValue, 0.27, 0.001, 0.00066760000000000007, 0.10894999999999999, 108.94999999999999
DataValue, 0.27999999999999997, 0.001, 0.0006686, 0.10897, 108.96999999999999
DataValue, 0.29, 0.001, 0.00066902, 0.10896, 108.96
DataValue, 0.30000000000000004, 0.001, 0.00066944, 0.10897, 108.96999999999999
DataValue, 0.31000000000000005, 0.001, 0.00066962, 0.10896, 108.96
DataValue, 0.32000000000000006, 0.001, 0.00067116, 0.10898000000000002, 108.98
DataValue, 0.33, 0.001, 0.00067086, 0.10894999999999999, 108.94999999999999
DataValue, 0.34, 0.001, 0.00067098000000000006, 0.10896, 108.96
DataValue, 0.35000000000000003, 0.001, 0.00067216, 0.10897, 108.96999999999999
DataValue, 0.36000000000000004, 0.001, 0.00067206, 0.10897, 108.96999999999999
DataValue, 0.37000000000000005, 0.001, 0.00067234, 0.10897, 108.96999999999999
DataValue, 0.38, 0.001, 0.00067258, 0.10897, 108.96999999999999
DataValue, 0.39, 0.001, 0.0006723600000000001, 0.10897, 108.96999999999999
DataValue, 0.4, 0.001, 0.00067328000000000006, 0.10897, 108.96999999999999
DataValue, 0.41, 0.001, 0.00067344, 0.10897, 108.96999999999999
DataValue, 0.42000000000000004, 0.001, 0.00067322, 0.10898000000000002, 108.98
DataValue, 0.43, 0.001, 0.00067394, 0.10896, 108.96
DataValue, 0.44000000000000006, 0.001, 0.00067390000000000006, 0.10897, 108.96999999999999
DataValue, 0.45, 0.001, 0.00067346000000000007, 0.10897, 108.96999999999999
DataValue, 0.45999999999999996, 0.001, 0.0006740400000000001, 0.10897, 108.96999999999999
DataValue, 0.47000000000000003, 0.001, 0.00067448, 0.10897, 108.96999999999999
DataValue, 0.48, 0.001, 0.00067516000000000006, 0.10898000000000002, 108.98
DataValue, 0.49000000000000005, 0.001, 0.00067554, 0.10899000000000002, 108.99000000000001
DataValue, 0.5, 0.001, 0.00067580000000000006, 0.10897, 108.96999999999999
DataValue, 0.51, 0.001, 0.0006746, 0.10897, 108.96999999999999
DataValue, 0.52, 0.001, 0.00067598000000000007, 0.10897, 108.96999999999999
DataValue, 0.53, 0.001, 0.00067576000000000008, 0.10898000000000002, 108.98
DataValue, 0.54, 0.001, 0.00067592, 0.10896, 108.96
DataValue, 0.55, 0.001, 0.00067590000000000011, 0.10896, 108.96
DataValue, 0.55999999999999994, 0.001, 0.00067564, 0.10899000000000002, 108.99000000000001
DataValue, 0.57000000000000006, 0.001, 0.00067572, 0.10897, 108.96999999999999
DataValue, 0.58, 0.001, 0.00067582, 0.10894999999999999, 108.94999999999999
DataValue, 0.59000000000000008, 0.001, 0.00067636000000000009, 0.10896, 108.96
DataValue, 0.60000000000000009, 0.001, 0.00067658, 0.10899000000000002, 108.99000000000001
DataValue, 0.61, 0.001, 0.00067634, 0.10897, 108.96999999999999
DataValue, 0.62000000000000011, 0.001, 0.00067676, 0.10897, 108.96999999999999
DataValue, 0.63, 0.001, 0.00067720000000000009, 0.10898000000000002, 108.98
DataValue, 0.64000000000000012, 0.001, 0.00067778, 0.10898000000000002, 108.98
DataValue, 0.65, 0.001, 0.00067720000000000009, 0.10896, 108.96
DataValue, 0.66, 0.001, 0.0006774, 0.10898000000000002, 108.98
DataValue, 0.67, 0.001, 0.0006776, 0.10897, 108.96999999999999
DataValue, 0.68, 0.001, 0.00067722, 0.10897, 108.96999999999999
DataValue, 0.69000000000000006, 0.001, 0.00067818, 0.10897, 108.96999999999999
DataValue, 0.70000000000000007, 0.001, 0.00067814, 0.10897, 108.96999999999999
DataValue, 0.71, 0.001, 0.00067758000000000011, 0.10894999999999999, 108.94999999999999
DataValue, 0.72000000000000008, 0.001, 0.00067788000000000006, 0.10896, 108.96
DataValue, 0.73, 0.001, 0.00067728, 0.10897, 108.96999999999999
DataValue, 0.7400000000000001, 0.001, 0.00067816, 0.10896, 108.96
DataValue, 0.75, 0.001, 0.00067828000000000007, 0.10898000000000002, 108.98
DataValue, 0.76, 0.001, 0.00067814, 0.10898000000000002, 108.98
DataValue, 0.77, 0.001, 0.00067826000000000008, 0.10897, 108.96999999999999
DataValue, 0.78, 0.001, 0.00067788000000000006, 0.10896, 108.96
DataValue, 0.79, 0.001, 0.0006788, 0.10896, 108.96
DataValue, 0.8, 0.001, 0.00067836, 0.10897, 108.96999999999999
DataValue, 0.81, 0.001, 0.0006788, 0.10894999999999999, 108.94999999999999
DataValue, 0.82, 0.001, 0.00067878, 0.10897, 108.96999999999999
DataValue, 0.83000000000000007, 0.001, 0.00067908, 0.10896, 108.96
DataValue, 0.84000000000000008, 0.001, 0.00067942, 0.10894999999999999, 108.94999999999999
DataValue, 0.85000000000000009, 0.001, 0.00067934000000000007, 0.10894999999999999, 108.94999999999999
DataValue, 0.86, 0.001, 0.00067846000000000009, 0.10898000000000002, 108.98
DataValue, 0.87, 0.001, 0.0006796, 0.10894999999999999, 108.94999999999999
DataValue, 0.88000000000000012, 0.001, 0.00067894, 0.10898000000000002, 108.98
DataValue, 0.89000000000000012, 0.001, 0.00067966, 0.10898000000000002, 108.98
DataValue, 0.9, 0.001, 0.00067956000000000006, 0.10897, 108.96999999999999
DataValue, 0.91, 0.001, 0.00067902, 0.10897, 108.96999999999999
DataValue, 0.91999999999999993, 0.001, 0.00067870000000000007, 0.10897, 108.96999999999999
DataValue, 0.93000000000000016, 0.001, 0.00067882, 0.10898000000000002, 108.98
DataValue, 0.94000000000000006, 0.001, 0.0006790600000000001, 0.10897, 108.96999999999999
DataValue, 0.95000000000000007, 0.001, 0.00067962, 0.10897, 108.96999999999999
DataValue, 0.96, 0.001, 0.00067934000000000007, 0.10897, 108.96999999999999
DataValue, 0.97, 0.001, 0.00068036000000000008, 0.10897, 108.96999999999999
DataValue, 0.98000000000000009, 0.001, 0.00068016, 0.10897, 108.96999999999999
DataValue, 0.9900000000000001, 0.001, 0.00068040000000000006, 0.10898000000000002, 108.98
DataValue, 1, 0.001, 0.0006803, 0.10896, 108.96
DataValue, 1.01, 0.001, 0.0006803200000000001, 0.10897, 108.96999999999999
DataValue, 1.02, 0.001, 0.00068024, 0.10898000000000002, 108.98
DataValue, 1.03, 0.001, 0.00068022, 0.10897, 108.96999999999999
DataValue, 1.04, 0.001, 0.00067992, 0.10897, 108.96999999999999
DataValue, 1.05, 0.001, 0.00068086, 0.10898000000000002, 108.98
DataValue, 1.06, 0.001, 0.00068078000000000008, 0.10898000000000002, 108.98
DataValue, 1.07, 0.001, 0.0006807400000000001, 0.10898000000000002, 108.98
DataValue, 1.08, 0.001, 0.00068138, 0.10898000000000002, 108.98
DataValue, 1.09, 0.001, 0.00068088, 0.10898000000000002, 108.98
DataValue, 1.1, 0.001, 0.00068168, 0.10898000000000002, 108.98
DataValue, 1.11, 0.001, 0.00068128, 0.10897, 108.96999999999999
DataValue, 1.12, 0.001, 0.00068166000000000006, 0.10898000000000002, 108.98
DataValue, 1.13, 0.001, 0.00068156, 0.10897, 108.96999999999999
DataValue, 1.14, 0.001, 0.00068128, 0.10894999999999999, 108.94999999999999
DataValue, 1.15, 0.001, 0.00068068, 0.10897, 108.96999999999999
DataValue, 1.16, 0.001, 0.0006811600000000001, 0.10897, 108.96999999999999
DataValue, 1.17, 0.001, 0.00068066, 0.10898000000000002, 108.98
DataValue, 1.18, 0.001, 0.000681, 0.10897, 108.96999999999999
DataValue, 1.19, 0.001, 0.00068120000000000008, 0.10897, 108.96999999999999
DataValue, 1.2, 0.001, 0.00068134, 0.10899000000000002, 108.99000000000001
DataValue, 1.21, 0.001, 0.00068148, 0.10894999999999999, 108.94999999999999
DataValue, 1.22, 0.001, 0.00068228000000000006, 0.10897, 108.96999999999999
DataValue, 1.23, 0.001, 0.00068142, 0.10897, 108.96999999999999
DataValue, 1.24, 0.001, 0.00068206, 0.10899000000000002, 108.99000000000001
DataValue, 1.25, 0.001, 0.00068228000000000006, 0.10897, 108.96999999999999
DataValue, 1.26, 0.001, 0.00068272, 0.10897, 108.96999999999999
DataValue, 1.27, 0.001, 0.00068146, 0.10897, 108.96999999999999
DataValue, 1.28, 0.001, 0.00068216, 0.10897, 108.96999999999999
DataValue, 1.29, 0.001, 0.00068222, 0.10899000000000002, 108.99000000000001
DataValue, 1.3, 0.001, 0.00068206, 0.10896, 108.96
DataValue, 1.31, 0.001, 0.00068196000000000012, 0.10897, 108.96999999999999
DataValue, 1.32, 0.001, 0.00068266000000000008, 0.10896, 108.96
DataValue, 1.33, 0.001, 0.0006820000000000001, 0.10897, 108.96999999999999
DataValue, 1.34, 0.001, 0.00068262, 0.10898000000000002, 108.98
DataValue, 1.35, 0.001, 0.0006823, 0.10897, 108.96999999999999
DataValue, 1.36, 0.001, 0.0006819, 0.10898000000000002, 108.98
DataValue, 1.37, 0.001, 0.00068212, 0.10896, 108.96
DataValue, 1.38, 0.001, 0.00068276, 0.10898000000000002, 108.98
DataValue, 1.39, 0.001, 0.00068268000000000007, 0.10894999999999999, 108.94999999999999
DataValue, 1.4, 0.001, 0.00068264, 0.10898000000000002, 108.98
DataValue, 1.41, 0.001, 0.00068286, 0.10897, 108.96999999999999
DataValue, 1.42, 0.001, 0.00068366, 0.10897, 108.96999999999999
DataValue, 1.43, 0.001, 0.00068334, 0.10897, 108.96999999999999
DataValue, 1.44, 0.001, 0.00068256, 0.10898000000000002, 108.98
DataValue, 1.45, 0.001, 0.00068374, 0.10898000000000002, 108.98
DataValue, 1.46, 0.001, 0.00068330000000000007, 0.10897, 108.96999999999999
DataValue, 1.47, 0.001, 0.00068304, 0.10898000000000002, 108.98
DataValue, 1.48, 0.001, 0.00068406, 0.10897, 108.96999999999999
DataValue, 1.49, 0.001, 0.00068342, 0.10894999999999999, 108.94999999999999
DataValue, 1.5, 0.001, 0.0006832600000000001, 0.10896, 108.96
DataValue, 1.51, 0.001, 0.00068344, 0.10898000000000002, 108.98
DataValue, 1.52, 0.001, 0.00068312000000000006, 0.10897, 108.96999999999999
DataValue, 1.53, 0.001, 0.00068348000000000009, 0.10897, 108.96999999999999
DataValue, 1.54, 0.001, 0.00068398, 0.10898000000000002, 108.98
DataValue, 1.55, 0.001, 0.0006832600000000001, 0.10894999999999999, 108.94999999999999
DataValue, 1.56, 0.001, 0.00068412, 0.10894999999999999, 108.94999999999999
